timestamp,source_ip,destination_ip,protocol,source_port,destination_port,packets,bytes,scenario
2026-09-12 05:07:39.701937796,192.168.10.20,140.82.112.3,TCP,50795,443,17,11330,normal
2026-09-12 05:08:00.662401147,192.168.10.21,142.250.185.46,TCP,59467,443,28,16808,normal
2026-09-12 05:08:03.848542533,192.168.10.10,192.168.10.1,UDP,52190,53,8,4647,normal
2026-09-12 05:08:20.841748908,192.168.10.10,52.95.110.20,TCP,61319,443,48,26508,normal
2026-09-12 05:08:23.892989470,192.168.10.10,52.95.110.20,TCP,52621,443,9,4505,normal
2026-09-12 05:08:27.894902266,192.168.10.10,52.95.110.20,TCP,51192,443,34,14645,normal
2026-09-12 05:08:34.624728567,192.168.10.13,54.239.28.85,TCP,50482,443,5,1278,normal
2026-09-12 05:08:36.894730763,192.168.10.12,34.231.20.5,TCP,56111,8883,8,1097,normal
2026-09-12 05:08:52.080534302,192.168.10.20,151.101.1.69,TCP,52724,443,25,19230,normal
2026-09-12 05:08:53.974278929,192.168.10.11,45.57.40.1,TCP,64417,443,14,13155,normal
2026-09-12 05:09:02.330312433,192.168.10.21,17.253.144.10,TCP,62363,443,13,7218,normal
2026-09-12 05:09:06.650596998,192.168.10.11,142.250.185.46,TCP,54428,443,1,795,normal
2026-09-12 05:09:12.250319471,192.168.10.10,52.95.110.20,TCP,50986,443,10,4931,normal
2026-09-12 05:09:14.186032288,192.168.10.11,45.57.40.1,TCP,56965,443,1,955,normal
2026-09-12 05:09:15.388870156,192.168.10.20,140.82.112.3,TCP,59324,443,12,6511,normal
2026-09-12 05:09:15.542512589,192.168.10.11,45.57.40.1,TCP,64919,443,8,6310,normal
2026-09-12 05:09:20.187611642,192.168.10.20,192.168.10.1,UDP,52449,53,8,4591,normal
2026-09-12 05:09:21.542615545,192.168.10.11,45.57.40.1,TCP,59994,443,1,692,normal
2026-09-12 05:09:31.361713464,192.168.10.10,192.168.10.1,UDP,63960,53,4,1546,normal
2026-09-12 05:09:41.221805278,192.168.10.10,52.95.110.20,TCP,51682,443,9,4019,normal
2026-09-12 05:09:47.367118080,192.168.10.12,192.168.10.1,UDP,57107,53,6,1061,normal
2026-09-12 05:09:49.778742062,192.168.10.20,142.250.185.46,TCP,52572,443,6,3935,normal
2026-09-12 05:09:51.405704960,192.168.10.10,52.95.110.20,TCP,61862,443,29,15182,normal
2026-09-12 05:09:52.455671193,192.168.10.20,140.82.112.3,TCP,53821,443,4,2685,normal
2026-09-12 05:09:52.600865654,192.168.10.11,45.57.40.1,TCP,49395,443,7,5691,normal
2026-09-12 05:09:52.620827325,192.168.10.13,54.239.28.85,TCP,54918,443,9,2627,normal
2026-09-12 05:09:52.890837317,192.168.10.10,52.95.110.20,TCP,53916,443,28,17903,normal
2026-09-12 05:09:59.896249944,192.168.10.11,192.168.10.1,UDP,51067,53,1,838,normal
2026-09-12 05:10:01.140455238,192.168.10.10,192.168.10.1,UDP,51683,53,39,15795,normal
2026-09-12 05:10:02.525809218,192.168.10.12,34.231.20.5,TCP,49323,8883,4,658,normal
2026-09-12 05:10:07.949116901,192.168.10.10,52.95.110.20,TCP,56409,443,3,1690,normal
2026-09-12 05:10:22.080398465,192.168.10.13,54.239.28.85,TCP,59569,443,7,1951,normal
2026-09-12 05:10:30.867674144,192.168.10.20,140.82.112.3,TCP,60019,443,12,7863,normal
2026-09-12 05:10:33.712676784,192.168.10.13,54.239.28.85,TCP,64648,443,4,775,normal
2026-09-12 05:10:34.756176997,192.168.10.11,142.250.185.46,TCP,51414,443,6,5992,normal
2026-09-12 05:10:35.612649013,192.168.10.21,142.250.185.46,TCP,50547,443,21,14684,normal
2026-09-12 05:10:52.379903289,192.168.10.11,142.250.185.46,TCP,53605,443,11,13547,normal
2026-09-12 05:10:54.895957408,192.168.10.10,192.168.10.1,UDP,50294,53,12,5908,normal
2026-09-12 05:10:55.551683748,192.168.10.21,157.240.1.35,TCP,64882,443,9,4062,normal
2026-09-12 05:10:59.878956169,192.168.10.11,45.57.40.1,TCP,53608,443,12,10870,normal
2026-09-12 05:11:00.248620647,192.168.10.11,45.57.40.1,TCP,50328,443,9,6994,normal
2026-09-12 05:11:04.165162408,192.168.10.12,192.168.10.1,UDP,63372,53,2,284,normal
2026-09-12 05:11:20.639309308,192.168.10.20,13.107.42.14,TCP,63466,443,12,7826,normal
2026-09-12 05:11:21.469900602,192.168.10.11,45.57.40.1,TCP,58755,443,8,7153,normal
2026-09-12 05:11:36.038428962,192.168.10.10,192.168.10.1,UDP,62537,53,48,25892,normal
2026-09-12 05:11:40.467872106,192.168.10.12,34.231.20.5,TCP,62309,8883,1,146,normal
2026-09-12 05:11:43.618801703,192.168.10.21,192.168.10.1,UDP,63891,53,1,628,normal
2026-09-12 05:11:43.768618188,192.168.10.13,54.239.28.85,TCP,52337,443,7,1867,normal
2026-09-12 05:11:47.241657171,192.168.10.11,192.168.10.1,UDP,61833,53,6,4763,normal
2026-09-12 05:11:50.638146231,192.168.10.12,34.231.20.5,TCP,50745,8883,4,566,normal
2026-09-12 05:11:51.559807765,192.168.10.10,192.168.10.1,UDP,59951,53,22,10590,normal
2026-09-12 05:11:52.448107397,192.168.10.21,17.253.144.10,TCP,51254,443,25,13619,normal
2026-09-12 05:12:12.762111514,192.168.10.20,142.250.185.46,TCP,62646,443,26,22334,normal
2026-09-12 05:12:14.963935536,192.168.10.13,54.239.28.85,TCP,50685,443,2,734,normal
2026-09-12 05:12:15.516760411,192.168.10.10,162.159.200.1,UDP,59524,123,24,11102,normal
2026-09-12 05:12:15.900182719,192.168.10.12,34.231.20.5,TCP,62093,8883,3,491,normal
2026-09-12 05:12:22.422206635,192.168.10.10,52.95.110.20,TCP,51135,443,3,1547,normal
2026-09-12 05:12:24.126298394,192.168.10.10,52.95.110.20,TCP,61093,443,25,14702,normal
2026-09-12 05:12:27.736579285,192.168.10.10,192.168.10.1,UDP,60949,53,16,9089,normal
2026-09-12 05:12:49.866810125,192.168.10.21,157.240.1.35,TCP,54144,443,18,12715,normal
2026-09-12 05:12:51.022078309,192.168.10.13,54.239.28.85,TCP,59284,443,3,1223,normal
2026-09-12 05:12:56.554390544,192.168.10.12,34.231.20.5,TCP,63985,8883,1,152,normal
2026-09-12 05:12:57.686994731,192.168.10.13,54.239.28.85,TCP,62228,443,1,281,normal
2026-09-12 05:12:58.736143028,192.168.10.11,45.57.40.1,TCP,63840,443,20,19117,normal
2026-09-12 05:13:01.108218510,192.168.10.10,52.95.110.20,TCP,63647,443,1,601,normal
2026-09-12 05:13:04.730096534,192.168.10.10,52.95.110.20,TCP,56334,443,38,13641,normal
2026-09-12 05:13:07.360299791,192.168.10.21,192.168.10.1,UDP,61117,53,2,931,normal
2026-09-12 05:13:10.145555546,192.168.10.20,192.168.10.1,UDP,56870,53,5,3455,normal
2026-09-12 05:13:13.493351369,192.168.10.20,151.101.1.69,TCP,55826,443,15,15688,normal
2026-09-12 05:13:23.348167676,192.168.10.10,52.95.110.20,TCP,54007,443,45,25346,normal
2026-09-12 05:13:24.755510760,192.168.10.10,52.95.110.20,TCP,51604,443,27,15288,normal
2026-09-12 05:13:24.868090657,192.168.10.21,142.250.185.46,TCP,58768,443,6,3921,normal
2026-09-12 05:13:25.276460996,192.168.10.11,45.57.40.1,TCP,49186,443,15,11635,normal
2026-09-12 05:13:35.358835318,192.168.10.21,17.253.144.10,TCP,60043,443,7,4152,normal
2026-09-12 05:13:38.358010392,192.168.10.10,52.95.110.20,TCP,53921,443,6,3171,normal
2026-09-12 05:13:40.345013993,192.168.10.12,34.231.20.5,TCP,56301,8883,5,681,normal
2026-09-12 05:13:45.191123462,192.168.10.13,162.159.200.1,UDP,64121,123,2,442,normal
2026-09-12 05:13:45.839787571,192.168.10.13,192.168.10.1,UDP,60690,53,7,2408,normal
2026-09-12 05:13:46.978782005,192.168.10.21,157.240.1.35,TCP,64714,443,9,4961,normal
2026-09-12 05:13:55.914052842,192.168.10.12,34.231.20.5,TCP,63810,8883,1,152,normal
2026-09-12 05:13:56.177205228,192.168.10.10,162.159.200.1,UDP,57403,123,1,548,normal
2026-09-12 05:14:00.104963832,192.168.10.12,34.231.20.5,TCP,51172,8883,2,312,normal
2026-09-12 05:14:08.690685655,192.168.10.21,192.168.10.1,UDP,60015,53,7,5269,normal
2026-09-12 05:14:09.126777871,192.168.10.10,192.168.10.1,UDP,57174,53,1,751,normal
2026-09-12 05:14:09.939534127,192.168.10.11,45.57.40.1,TCP,50947,443,16,17359,normal
2026-09-12 05:14:14.699733359,192.168.10.12,34.231.20.5,TCP,63380,8883,1,180,normal
2026-09-12 05:14:20.430176119,192.168.10.10,52.95.110.20,TCP,58115,443,61,33736,normal
2026-09-12 05:14:21.960501074,192.168.10.12,34.231.20.5,TCP,56767,8883,1,185,normal
2026-09-12 05:14:27.379373947,192.168.10.20,142.250.185.46,TCP,60884,443,23,17616,normal
2026-09-12 05:14:28.229447698,192.168.10.13,192.168.10.1,UDP,59758,53,6,1705,normal
2026-09-12 05:14:29.262126906,192.168.10.10,52.95.110.20,TCP,61842,443,31,19686,normal
2026-09-12 05:14:32.629022013,192.168.10.12,34.231.20.5,TCP,58902,8883,2,275,normal
2026-09-12 05:14:40.147575169,192.168.10.21,192.168.10.1,UDP,62935,53,11,5791,normal
2026-09-12 05:14:43.910612104,192.168.10.21,157.240.1.35,TCP,60828,443,12,6430,normal
2026-09-12 05:14:46.396073611,192.168.10.10,52.95.110.20,TCP,58509,443,3,1519,normal
2026-09-12 05:14:46.525702838,192.168.10.11,192.168.10.1,UDP,55182,53,7,6786,normal
2026-09-12 05:15:01.496307367,192.168.10.10,192.168.10.1,UDP,60203,53,6,3799,normal
2026-09-12 05:15:05.717317193,192.168.10.10,52.95.110.20,TCP,55752,443,1,534,normal
2026-09-12 05:15:07.809315849,192.168.10.13,192.168.10.1,UDP,53590,53,11,3867,normal
2026-09-12 05:15:09.141334143,192.168.10.13,192.168.10.1,UDP,50998,53,1,262,normal
2026-09-12 05:15:12.787111259,192.168.10.10,192.168.10.1,UDP,64582,53,12,7597,normal
2026-09-12 05:15:16.160353530,192.168.10.12,34.231.20.5,TCP,50925,8883,4,603,normal
2026-09-12 05:15:19.178528594,192.168.10.10,52.95.110.20,TCP,50296,443,14,7091,normal
2026-09-12 05:15:21.083084167,192.168.10.10,52.95.110.20,TCP,51346,443,8,3856,normal
2026-09-12 05:15:22.641797661,192.168.10.10,162.159.200.1,UDP,65238,123,17,10321,normal
2026-09-12 05:15:23.328694235,192.168.10.10,52.95.110.20,TCP,61510,443,4,2064,normal
2026-09-12 05:15:25.171416627,192.168.10.20,142.250.185.46,TCP,60012,443,15,8568,normal
2026-09-12 05:15:36.786868912,192.168.10.10,52.95.110.20,TCP,49547,443,4,1747,normal
2026-09-12 05:15:40.340374083,192.168.10.10,52.95.110.20,TCP,58190,443,17,7439,normal
2026-09-12 05:15:45.916838647,192.168.10.21,157.240.1.35,TCP,57237,443,30,16673,normal
2026-09-12 05:15:48.429343005,192.168.10.11,45.57.40.1,TCP,56878,443,26,21652,normal
2026-09-12 05:15:56.275815347,192.168.10.10,52.95.110.20,TCP,63113,443,4,2407,normal
2026-09-12 05:16:01.606276608,192.168.10.10,52.95.110.20,TCP,63274,443,19,11357,normal
2026-09-12 05:16:04.979329253,192.168.10.12,34.231.20.5,TCP,57426,8883,2,299,normal
2026-09-12 05:16:09.624113608,192.168.10.11,142.250.185.46,TCP,57219,443,15,11546,normal
2026-09-12 05:16:13.135614407,192.168.10.12,34.231.20.5,TCP,64636,8883,1,144,normal
2026-09-12 05:16:18.072578636,192.168.10.12,192.168.10.1,UDP,58718,53,3,418,normal
2026-09-12 05:16:21.514489033,192.168.10.20,142.250.185.46,TCP,50367,443,7,4546,normal
2026-09-12 05:16:30.612110302,192.168.10.10,52.95.110.20,TCP,62018,443,9,4095,normal
2026-09-12 05:16:48.544159258,192.168.10.20,192.168.10.1,UDP,60049,53,1,724,normal
2026-09-12 05:16:49.875241653,192.168.10.10,52.95.110.20,TCP,59081,443,54,18652,normal
2026-09-12 05:16:49.931030026,192.168.10.10,52.95.110.20,TCP,58966,443,9,3166,normal
2026-09-12 05:16:50.063735473,192.168.10.21,142.250.185.46,TCP,53635,443,21,9623,normal
2026-09-12 05:16:54.101341708,192.168.10.20,192.168.10.1,UDP,53607,53,11,7151,normal
2026-09-12 05:16:56.300172756,192.168.10.20,142.250.185.46,TCP,53844,443,2,1383,normal
2026-09-12 05:16:58.639558731,192.168.10.13,54.239.28.85,TCP,65161,443,10,2990,normal
2026-09-12 05:16:58.936943541,192.168.10.12,34.231.20.5,TCP,54490,8883,1,144,normal
2026-09-12 05:17:00.294502645,192.168.10.12,34.231.20.5,TCP,51504,8883,6,874,normal
2026-09-12 05:17:04.527878179,192.168.10.20,142.250.185.46,TCP,52576,443,1,840,normal
2026-09-12 05:17:12.739650224,192.168.10.10,52.95.110.20,TCP,50017,443,48,23985,normal
2026-09-12 05:17:19.299817361,192.168.10.12,192.168.10.1,UDP,58079,53,1,151,normal
2026-09-12 05:17:23.199707840,192.168.10.13,54.239.28.85,TCP,50610,443,9,2806,normal
2026-09-12 05:17:24.000093852,192.168.10.20,13.107.42.14,TCP,56058,443,19,14807,normal
2026-09-12 05:17:26.674951313,192.168.10.11,185.220.101.34,TCP,57823,4444,657,919800,data_exfiltration
2026-09-12 05:17:32.749374970,192.168.10.10,52.95.110.20,TCP,54837,443,24,12139,normal
2026-09-12 05:17:33.174949197,192.168.10.11,23.62.99.10,TCP,60207,80,29,28863,normal
2026-09-12 05:17:33.230823197,192.168.10.21,157.240.1.35,TCP,59544,443,23,15734,normal
2026-09-12 05:17:53.242776049,192.168.10.11,185.220.101.34,TCP,54467,8443,682,954800,data_exfiltration
2026-09-12 05:18:05.718798447,192.168.10.10,52.95.110.20,TCP,52351,443,14,8295,normal
2026-09-12 05:18:08.109221193,192.168.10.12,34.231.20.5,TCP,51092,8883,3,428,normal
2026-09-12 05:18:09.740352067,192.168.10.21,157.240.1.35,TCP,59748,443,28,18194,normal
2026-09-12 05:18:20.617137372,192.168.10.10,192.168.10.1,UDP,59532,53,30,13953,normal
2026-09-12 05:18:20.933148789,192.168.10.10,52.95.110.20,TCP,57383,443,18,10730,normal
2026-09-12 05:18:21.797431367,192.168.10.10,52.95.110.20,TCP,55972,443,11,5417,normal
2026-09-12 05:18:25.246970041,192.168.10.11,192.168.10.1,UDP,61626,53,1,855,normal
2026-09-12 05:18:37.978689663,192.168.10.20,192.168.10.1,UDP,58654,53,22,16114,normal
2026-09-12 05:18:42.086843497,192.168.10.13,192.168.10.1,UDP,58044,53,11,3525,normal
2026-09-12 05:18:46.174709797,192.168.10.10,192.168.10.1,UDP,64870,53,54,32880,normal
2026-09-12 05:18:48.079613830,192.168.10.11,45.57.40.1,TCP,62261,443,17,17407,normal
2026-09-12 05:19:07.219781534,192.168.10.11,45.57.40.1,TCP,60647,443,28,22710,normal
2026-09-12 05:19:09.862730171,192.168.10.10,52.95.110.20,TCP,59520,443,19,9337,normal
2026-09-12 05:19:12.967622150,192.168.10.21,157.240.1.35,TCP,50254,443,2,1162,normal
2026-09-12 05:19:18.920537807,192.168.10.10,192.168.10.1,UDP,53427,53,27,14446,normal
2026-09-12 05:19:21.815006100,192.168.10.21,157.240.1.35,TCP,58095,443,2,1142,normal
2026-09-12 05:19:33.958943851,192.168.10.13,54.239.28.85,TCP,57800,443,7,2593,normal
2026-09-12 05:19:36.549607678,192.168.10.12,34.231.20.5,TCP,53993,8883,7,1042,normal
2026-09-12 05:19:45.809854131,192.168.10.10,52.95.110.20,TCP,55488,443,6,2912,normal
2026-09-12 05:19:47.954497801,192.168.10.20,140.82.112.3,TCP,49663,443,28,19447,normal
2026-09-12 05:19:51.603146248,192.168.10.21,17.253.144.10,TCP,64910,443,22,20955,normal
2026-09-12 05:19:58.979923437,192.168.10.10,192.168.10.1,UDP,62997,53,20,10131,normal
2026-09-12 05:20:07.665336130,192.168.10.11,142.250.185.46,TCP,60433,443,1,765,normal
2026-09-12 05:20:14.393966876,192.168.10.20,142.250.185.46,TCP,59738,443,17,10828,normal
2026-09-12 05:20:23.303115981,192.168.10.11,142.250.185.46,TCP,50497,443,32,34526,normal
2026-09-12 05:20:23.920035026,192.168.10.10,52.95.110.20,TCP,59822,443,46,22734,normal
2026-09-12 05:20:25.856598778,192.168.10.10,52.95.110.20,TCP,56019,443,22,10287,normal
2026-09-12 05:20:34.866386047,192.168.10.12,34.231.20.5,TCP,53255,8883,5,593,normal
2026-09-12 05:20:36.553802757,192.168.10.10,52.95.110.20,TCP,61884,443,40,20130,normal
2026-09-12 05:20:45.063755604,192.168.10.21,142.250.185.46,TCP,53391,443,17,9399,normal
2026-09-12 05:20:46.280817123,192.168.10.21,157.240.1.35,TCP,63021,443,10,6872,normal
2026-09-12 05:20:52.040169897,192.168.10.11,45.57.40.1,TCP,54654,443,1,970,normal
2026-09-12 05:20:52.188820065,192.168.10.10,52.95.110.20,TCP,63501,443,3,1517,normal
2026-09-12 05:20:53.101467992,192.168.10.13,54.239.28.85,TCP,56939,443,8,2590,normal
2026-09-12 05:20:53.877350661,192.168.10.20,13.107.42.14,TCP,63511,443,11,7729,normal
2026-09-12 05:21:00.015391332,192.168.10.20,142.250.185.46,TCP,53309,443,9,7207,normal
2026-09-12 05:21:06.284904412,192.168.10.11,142.250.185.46,TCP,61995,443,5,4639,normal
2026-09-12 05:21:09.864504223,192.168.10.21,17.253.144.10,TCP,52657,443,6,3399,normal
2026-09-12 05:21:13.664097801,192.168.10.10,162.159.200.1,UDP,54223,123,40,18719,normal
2026-09-12 05:21:13.789465841,192.168.10.11,142.250.185.46,TCP,57912,443,15,14258,normal
2026-09-12 05:21:27.727740171,192.168.10.13,54.239.28.85,TCP,52637,443,5,1810,normal
2026-09-12 05:21:31.604919284,192.168.10.13,54.239.28.85,TCP,52247,443,3,1045,normal
2026-09-12 05:21:38.755349093,192.168.10.12,34.231.20.5,TCP,60139,8883,6,899,normal
2026-09-12 05:21:41.031488709,192.168.10.10,52.95.110.20,TCP,52953,443,45,20527,normal
2026-09-12 05:21:44.103866558,192.168.10.10,52.95.110.20,TCP,64887,443,8,3917,normal
2026-09-12 05:21:47.203364051,192.168.10.10,162.159.200.1,UDP,57141,123,14,8712,normal
2026-09-12 05:21:48.426314494,192.168.10.20,192.168.10.1,UDP,59058,53,11,6701,normal
2026-09-12 05:21:48.651691967,192.168.10.13,54.239.28.85,TCP,65314,443,3,980,normal
2026-09-12 05:21:54.663820282,192.168.10.21,17.253.144.10,TCP,49178,443,12,6145,normal
2026-09-12 05:22:01.909393202,192.168.10.11,45.57.40.1,TCP,64949,443,10,10165,normal
2026-09-12 05:22:03.100531767,192.168.10.21,192.168.10.1,UDP,64700,53,5,3517,normal
2026-09-12 05:22:07.192823203,192.168.10.10,192.168.10.1,UDP,50572,53,4,2157,normal
2026-09-12 05:22:09.106573682,192.168.10.11,45.57.40.1,TCP,56879,443,9,8119,normal
2026-09-12 05:22:14.750967292,192.168.10.10,52.95.110.20,TCP,59454,443,2,907,normal
2026-09-12 05:22:17.515268978,192.168.10.10,52.95.110.20,TCP,63821,443,7,3415,normal
2026-09-12 05:22:20.484252831,192.168.10.10,52.95.110.20,TCP,58302,443,3,1780,normal
2026-09-12 05:22:23.607948104,192.168.10.20,142.250.185.46,TCP,64191,443,21,11972,normal
2026-09-12 05:22:23.709585891,192.168.10.10,52.95.110.20,TCP,50683,443,1,523,normal
2026-09-12 05:22:25.954996427,192.168.10.10,162.159.200.1,UDP,53759,123,1,582,normal
2026-09-12 05:22:31.485022599,192.168.10.12,34.231.20.5,TCP,52515,8883,3,485,normal
2026-09-12 05:22:35.597913663,192.168.10.21,17.253.144.10,TCP,59987,443,30,19883,normal
2026-09-12 05:22:49.378565474,192.168.10.10,52.95.110.20,TCP,61961,443,17,8289,normal
2026-09-12 05:22:50.021110300,192.168.10.11,142.250.185.46,TCP,64400,443,4,4619,normal
2026-09-12 05:22:51.870325638,192.168.10.13,192.168.10.1,UDP,50018,53,8,3145,normal
2026-09-12 05:22:54.500383948,192.168.10.10,52.95.110.20,TCP,53571,443,16,8732,normal
2026-09-12 05:23:03.570660896,192.168.10.10,192.168.10.1,UDP,53921,53,19,9102,normal
2026-09-12 05:23:04.954690974,192.168.10.12,34.231.20.5,TCP,63475,8883,4,644,normal
2026-09-12 05:23:13.647911417,192.168.10.11,45.57.40.1,TCP,64948,443,16,15271,normal
2026-09-12 05:23:15.474383512,192.168.10.10,192.168.10.1,UDP,63897,53,5,2456,normal
2026-09-12 05:23:19.241635268,192.168.10.12,34.231.20.5,TCP,54738,8883,1,164,normal
2026-09-12 05:23:22.648930070,192.168.10.20,13.107.42.14,TCP,49854,443,30,21041,normal
2026-09-12 05:23:27.202964968,192.168.10.21,17.253.144.10,TCP,61982,443,21,12613,normal
2026-09-12 05:23:27.748840794,192.168.10.10,52.95.110.20,TCP,49675,443,4,2534,normal
2026-09-12 05:23:28.907445671,192.168.10.10,52.95.110.20,TCP,49647,443,14,7247,normal
2026-09-12 05:23:29.700121554,192.168.10.12,34.231.20.5,TCP,64679,8883,1,141,normal
2026-09-12 05:23:29.863287689,192.168.10.10,52.95.110.20,TCP,62295,443,4,1858,normal
2026-09-12 05:23:35.791277161,192.168.10.10,52.95.110.20,TCP,53374,443,11,5295,normal
2026-09-12 05:23:37.556513456,192.168.10.13,54.239.28.85,TCP,61079,443,7,2000,normal
2026-09-12 05:23:37.930344407,192.168.10.12,34.231.20.5,TCP,52218,8883,1,143,normal
2026-09-12 05:23:53.018819913,192.168.10.10,52.95.110.20,TCP,61395,443,5,2536,normal
2026-09-12 05:24:04.693794485,192.168.10.10,52.95.110.20,TCP,52820,443,4,1772,normal
2026-09-12 05:24:07.295781165,192.168.10.21,17.253.144.10,TCP,53332,443,19,10866,normal
2026-09-12 05:24:16.171788044,192.168.10.20,142.250.185.46,TCP,55860,443,2,1145,normal
2026-09-12 05:24:17.076381725,192.168.10.21,17.253.144.10,TCP,61453,443,5,2876,normal
2026-09-12 05:24:17.644963577,192.168.10.10,52.95.110.20,TCP,59668,443,12,5275,normal
2026-09-12 05:24:18.874921980,192.168.10.12,34.231.20.5,TCP,54685,8883,1,167,normal
2026-09-12 05:24:20.357156721,192.168.10.10,52.95.110.20,TCP,52237,443,33,13957,normal
2026-09-12 05:24:26.486262602,192.168.10.12,34.231.20.5,TCP,58599,8883,2,377,normal
2026-09-12 05:24:30.291961387,192.168.10.13,192.168.10.1,UDP,55296,53,6,1824,normal
2026-09-12 05:24:36.087516572,192.168.10.20,192.168.10.1,UDP,55422,53,7,5654,normal
2026-09-12 05:24:39.749976021,192.168.10.10,52.95.110.20,TCP,65057,443,23,8985,normal
2026-09-12 05:24:46.996078579,192.168.10.11,45.57.40.1,TCP,52209,443,31,27418,normal
2026-09-12 05:24:56.279524689,192.168.10.12,192.168.10.1,UDP,51709,53,4,666,normal
2026-09-12 05:25:06.375855249,192.168.10.12,34.231.20.5,TCP,58869,8883,1,152,normal
2026-09-12 05:25:11.341864841,192.168.10.21,157.240.1.35,TCP,61464,443,12,8226,normal
2026-09-12 05:25:12.824288501,192.168.10.13,54.239.28.85,TCP,50367,443,10,2791,normal
2026-09-12 05:25:13.531377098,192.168.10.10,52.95.110.20,TCP,61846,443,45,32655,normal
2026-09-12 05:25:16.203392085,192.168.10.21,17.253.144.10,TCP,51686,443,2,1322,normal
2026-09-12 05:25:16.290073530,192.168.10.12,34.231.20.5,TCP,55763,8883,1,169,normal
2026-09-12 05:25:16.898395268,192.168.10.21,192.168.10.1,UDP,60349,53,1,544,normal
2026-09-12 05:25:20.102545552,192.168.10.10,162.159.200.1,UDP,63813,123,5,2440,normal
2026-09-12 05:25:30.839191917,192.168.10.11,45.57.40.1,TCP,55300,443,9,8673,normal
2026-09-12 05:25:33.955796141,192.168.10.20,192.168.10.1,UDP,55142,53,18,12143,normal
2026-09-12 05:25:39.081812983,192.168.10.21,17.253.144.10,TCP,50547,443,9,6117,normal
2026-09-12 05:25:44.256488090,192.168.10.20,151.101.1.69,TCP,63490,443,1,703,normal
2026-09-12 05:25:45.073093403,192.168.10.11,45.57.40.1,TCP,50539,443,13,14177,normal
2026-09-12 05:25:45.440945467,192.168.10.10,52.95.110.20,TCP,61149,443,3,1446,normal
2026-09-12 05:25:52.962208289,192.168.10.10,52.95.110.20,TCP,60835,443,2,895,normal
2026-09-12 05:25:54.625850105,192.168.10.10,52.95.110.20,TCP,58590,443,3,1746,normal
2026-09-12 05:25:54.870769908,192.168.10.10,52.95.110.20,TCP,63820,443,19,8826,normal
2026-09-12 05:26:02.499429464,192.168.10.10,52.95.110.20,TCP,49887,443,29,15014,normal
2026-09-12 05:26:18.069226517,192.168.10.10,52.95.110.20,TCP,51889,443,37,19258,normal
2026-09-12 05:26:20.418828243,192.168.10.21,192.168.10.1,UDP,53244,53,22,16334,normal
2026-09-12 05:26:29.123472919,192.168.10.12,34.231.20.5,TCP,52205,8883,5,700,normal
2026-09-12 05:26:40.832861759,192.168.10.20,192.168.10.1,UDP,53315,53,21,19157,normal
2026-09-12 05:26:41.526424244,192.168.10.10,52.95.110.20,TCP,53225,443,5,3154,normal
2026-09-12 05:26:42.221401011,192.168.10.13,54.239.28.85,TCP,60255,443,6,1873,normal
2026-09-12 05:26:49.761421789,192.168.10.11,45.57.40.1,TCP,63399,443,23,27741,normal
2026-09-12 05:27:05.510691863,192.168.10.21,17.253.144.10,TCP,59140,443,1,570,normal
2026-09-12 05:27:16.206545057,192.168.10.13,54.239.28.85,TCP,49859,443,5,1326,normal
2026-09-12 05:27:22.689417896,192.168.10.10,52.95.110.20,TCP,53207,443,11,6530,normal
2026-09-12 05:27:24.589796074,192.168.10.11,142.250.185.46,TCP,52573,443,24,24441,normal
2026-09-12 05:27:29.647249069,192.168.10.10,52.95.110.20,TCP,64935,443,21,12507,normal
2026-09-12 05:27:34.715857926,192.168.10.12,34.231.20.5,TCP,57240,8883,3,587,normal
2026-09-12 05:27:34.854611173,192.168.10.13,54.239.28.85,TCP,57834,443,3,885,normal
2026-09-12 05:27:37.503891271,192.168.10.21,142.250.185.46,TCP,64389,443,25,13553,normal
2026-09-12 05:27:40.482801861,192.168.10.13,54.239.28.85,TCP,58916,443,2,804,normal
2026-09-12 05:27:46.116714755,192.168.10.10,52.95.110.20,TCP,58411,443,34,20299,normal
2026-09-12 05:27:48.459466699,192.168.10.11,142.250.185.46,TCP,50837,443,1,1087,normal
2026-09-12 05:27:55.884940368,192.168.10.20,142.250.185.46,TCP,50499,443,18,13385,normal
2026-09-12 05:27:58.637420918,192.168.10.10,192.168.10.1,UDP,57767,53,7,3904,normal
2026-09-12 05:28:04.913116137,192.168.10.12,192.168.10.1,UDP,56090,53,6,708,normal
2026-09-12 05:28:08.995905070,192.168.10.11,45.57.40.1,TCP,62598,443,13,10784,normal
2026-09-12 05:28:20.255942085,192.168.10.13,54.239.28.85,TCP,63866,443,6,2019,normal
2026-09-12 05:28:26.866965118,192.168.10.20,192.168.10.1,UDP,51014,53,22,14502,normal
2026-09-12 05:28:27.547093818,192.168.10.21,17.253.144.10,TCP,62922,443,3,1506,normal
2026-09-12 05:28:27.928662328,192.168.10.11,45.57.40.1,TCP,60026,443,14,16760,normal
2026-09-12 05:28:30.800923691,192.168.10.21,157.240.1.35,TCP,49558,443,17,12054,normal
2026-09-12 05:28:35.059942102,192.168.10.10,52.95.110.20,TCP,50729,443,4,2217,normal
2026-09-12 05:28:36.750266287,192.168.10.10,52.95.110.20,TCP,54522,443,12,6076,normal
2026-09-12 05:28:37.661278121,192.168.10.11,45.57.40.1,TCP,59051,443,4,4597,normal
